real,predicho
989.23,533.7273653243235
402.51,556.8074774627506
966.06,1091.076706979902
876.17,740.7142234224357
734.62,543.1401478528087
779.29,579.140700393504
397.99,1116.233376403448
276.38,561.3333133826559
674.38,746.1747003626172
880.03,548.4278453126414
987.63,530.3511724605692
223.16,455.54249715356934
964.96,734.1337356222964
425.24,697.205303841487
146.86,715.7062452312447
470.7,527.6179611677999
440.0,692.4514280728881
1232.35,705.7672719467499
947.63,742.458456545925
1186.77,1122.2432401963506
760.82,738.6477794798338
515.95,551.7752883867977
716.28,560.6136876103438
436.11,547.3343732467481
633.69,1139.0952571523574
557.58,559.8768618084043
628.59,1143.0688720541348
1082.78,722.4603919136691
537.91,749.3793205307179
291.82,701.4565228391438
286.47,560.3447604307246
348.53,691.9114777460675
989.14,547.5753997566246
515.72,727.043407761221
789.25,763.1729743929629
183.0,676.3210061519642
507.59,1125.0616638193746
295.89,531.8018107498702
232.29,517.9384668238555
970.1,1152.352329280642
184.17,522.1758307385359
481.4,546.321157868902
254.33,549.1690069022463
397.86,703.7405917236476
1893.91,1100.2856220235078
816.27,575.9278722156973
774.61,694.6190793717376
908.67,1121.3129793204237
539.67,761.9526989309725
1678.82,1125.97091930216
715.71,697.4995775127501
1149.13,679.0749108575233
172.24,713.4979675634189
633.04,1170.4056613946577
135.57,530.9169588680337
704.68,1107.1422628422883
1016.23,764.3314446882093
202.71,1125.4880227610176
766.71,513.3923288858273
479.17,684.7962986376235
1785.28,1138.7805129898659
730.37,605.2075449369022
453.9,781.6664737068506
1103.78,694.8493182443727
974.77,1141.5702659642948
467.06,718.4685186559548
312.98,586.1554046738072
518.97,720.1863383842892
304.8,558.97583051056
1277.84,1121.478494040002
1048.08,1132.6139654122776
1070.27,1166.0783753331918
997.31,565.3776852888175
1412.35,1134.8408730520846
1822.57,1094.397210553442
197.72,549.1231118712544
963.26,694.4958995177271
1351.07,1138.5783246047276
1102.34,747.4868484773662
1063.45,687.6373616630293
1203.51,726.4891022221318
169.1,738.3655906450016
258.12,673.1236647322964
141.93,721.4091556561183
807.25,525.37556689503
1225.4,1096.5168575536484
133.31,486.9078297206398
928.22,555.0839486525009
445.17,594.8510867090769
343.17,702.8890623997372
529.64,718.5330350989724
621.22,454.08264227103405
399.56,584.6434432513133
1441.54,1176.7837185451801
863.38,722.0416332370221
411.05,691.71383182213
736.84,1187.4444203766002
760.21,691.792922071709
658.74,1087.3047151464473
670.76,757.5778894792929
1016.4,771.2248131237893
875.24,535.6108807924679
446.0,551.2415618751437
210.42,691.6200002102244
700.91,561.6740934565012
674.46,685.1208388180905
710.97,700.3410134124799
1265.85,707.265272722829
704.14,564.4421043677477
543.85,740.4949359439911
157.42,684.1090794065892
834.78,510.890870401524
1231.15,775.0275757342454
260.21,579.5156253629161
1682.02,1108.416304298124
186.54,716.7642178996421
1230.53,738.9104685846714
1335.39,1132.4043659820395
434.38,717.157396252793
466.54,526.3713660206424
1009.76,685.3789527948063
914.03,720.4896481352761
435.67,729.2540301753472
564.56,1124.6639728695166
1269.12,696.1250055970997
299.13,532.0909323239819
872.35,553.4104596689226
677.85,676.0207529113515
918.7,743.5886626603763
825.37,563.5745077436912
706.02,760.23225029086
783.72,732.2277744119876
544.41,713.646753648296
1144.82,749.6262764205333
229.46,1129.8620733014334
575.62,543.4665708607403
662.48,736.5491427815693
333.78,567.2724148964302
1002.29,704.1465753442187
529.45,1129.11816319498
1349.4,1086.9504057278696
298.22,672.8735703473883
628.15,571.0831061823044
1205.4,664.5814256885401
1298.43,1097.847522940393
1951.85,1193.1011973337158
1179.47,741.88787451345
754.95,703.5953693319464
1644.42,1136.6414963270247
1125.45,661.5869390665204
1829.02,1120.83575558206
1615.41,1116.6309160418725
252.53,569.5088216457507
616.97,719.2509852451484
708.37,744.8919637247915
736.77,538.1181777518718
747.95,1164.1112572699285
570.73,690.1011271487516
1171.82,685.9739757975566
1392.29,1125.5331237189334
603.51,549.5912006369176
521.85,553.227463421751
596.35,555.337837726214
985.88,746.8819231584687
768.88,701.9985215094592
279.41,696.4022674699834
356.35,547.9620384519469
868.15,592.3641527670917
1071.09,1158.4775734372313
230.13,692.0502301207608
1006.3,744.6603771030975
434.84,689.6229431274489
437.53,570.4343047349939
742.71,552.5165618587171
778.91,740.7608038081171
164.97,515.643584281128
819.08,529.221914315246
1084.44,710.01405791358
134.75,509.8839924905061
473.16,754.5172236537139
435.22,624.0002898002588
160.56,562.9296018808479
1448.38,1172.8677544298152
336.68,581.3242416550331
1140.7,672.7779128938178
930.53,711.0081311709687
527.91,691.363171241037
496.98,720.04621135207
1950.13,1118.8527093448072
868.01,1138.741307505459
142.65,506.5048589266164
895.15,549.3277611343958
1807.55,1142.5354693434688
564.2,547.7939868834374
1195.61,1100.704760973619
730.31,730.7587421894109
952.33,697.2130233861535
1351.88,1185.4648981316998
654.58,698.6082236305206
943.81,723.8291296931759
297.77,469.29295344799823
269.52,728.4312449800145
395.66,557.9676982087169
620.41,692.5227559952291
736.46,730.0550372619172
279.08,518.9329580412564
1037.52,740.3504050243848
966.7,532.0386464032545
994.43,566.5116717930075
621.01,494.85610221444654
258.45,1134.2111915498667
300.89,541.7512643337765
830.3,706.1300866681618
463.5,738.8970171964071
1107.61,699.9870442919294
1216.4,734.7811363811143
594.06,1163.954187563659
967.06,689.0449217479006
695.17,684.0661934731363
529.5,746.5827953174166
292.39,552.9671649051044
983.24,730.3296016400429
801.66,717.8293777790057
1081.02,717.0445330142584
406.12,528.4896185812694
1236.85,673.3715053626952
152.3,762.9372177749999
305.07,1139.717832413308
370.63,746.5411758657986
1634.63,1126.9291948834182
510.54,771.5172784327511
517.86,541.8057182343077
435.65,1128.2893193929556
420.73,554.7073042642878
504.0,704.1153339292068
947.11,733.8787976723856
292.19,781.0202596748629
1904.3,1093.3005270908275
865.17,737.3877740545865
430.77,511.86358622294483
199.31,703.0772840681803
794.94,686.184194656332
1003.47,700.5926159605402
1219.63,735.3594798284953
946.62,500.8510385520816
490.35,592.6330707450849
310.18,562.032117147885
341.7,565.2878115554695
511.76,721.2379970147913
1019.8,739.8151786731255
1178.65,738.8063595070616
743.38,764.6812399763866
910.57,559.8263674784783
695.31,694.0446142762025
863.03,528.5914836379346
291.2,698.2275921800356
188.04,731.5607987565342
1638.19,1144.9222077662141
1134.62,1150.0257513684994
921.1,548.7843663228724
1222.35,1137.9545343429597
484.88,557.7228400216754
1259.77,753.9901281619577
349.55,682.9719230535575
684.7,1148.7137776906284
245.4,728.766601805401
266.45,543.0616330739538
168.69,528.3884782990193
797.72,714.4109193005845
185.12,710.2989045655363
746.02,713.1045387704892
560.35,767.8982855486751
1884.39,1140.663889507499
724.24,548.7471107262529
1097.23,721.5183190108148
437.29,522.8654785753163
354.82,1144.0485727394982
1426.05,1152.6078873680901
399.31,1185.209099832466
703.01,699.9966759882416
670.96,1183.4529586704998
631.01,546.4710177915908
1978.64,1131.6668797961936
1614.88,1137.9691822719396
1245.13,700.3585854365651
1009.7,756.685776345659
486.01,701.3690660995015
1211.23,712.2742759168132
1033.32,716.3379187295839
1951.13,1111.1607579240854
1276.45,757.6661617909822
514.61,765.6126655901185
387.39,578.543969815926
1086.02,706.4397692959756
190.13,727.7538984313812
849.39,1118.2641231231032
